employee_id,employee_name,date,check_in,check_out,duration_seconds,daily_status,late_arrival,source,localisation,anomaly_injected,profile_label
1032,Leila Chebbi,2026-02-18,2026-02-18T06:50:00,2026-02-18T15:33:27.389264,31407.0,WORKING,False,WEB,Tunis,False,early_bird
1036,Sami Gharbi,2026-02-04,2026-02-04T07:40:00,2026-02-04T14:45:12.614241,25512.0,REMOTE,False,MOBILE,Remote,False,remote_worker
1010,Walid Mejri,2026-02-19,2026-02-19T10:03:00,2026-02-19T19:06:26.881041,32606.0,WORKING,True,WEB,Tunis,False,late_worker
1048,Donia Trabelsi,2026-03-24,2026-03-24T09:19:00,2026-03-24T16:31:19.779800,25939.0,WORKING,True,WEB,Tunis,False,normal_office
1019,Leila Ferjani,2026-02-09,2026-02-09T08:22:00,2026-02-09T16:05:58.206378,27838.0,WORKING,False,WEB,Tunis,False,normal_office
1011,Aymen Hammami,2026-01-29,2026-01-29T08:35:00,2026-01-29T15:06:56.056771,23516.0,REMOTE,False,MOBILE,Remote,False,remote_worker
1013,Rania Ben Ali,2026-04-02,2026-04-02T09:10:00,2026-04-02T17:53:20.055539,31400.0,WORKING,True,WEB,Tunis,False,normal_office
1009,Sarra Karoui,2026-02-02,2026-02-02T08:33:00,2026-02-02T16:56:34.245696,30214.0,WORKING,False,WEB,Tunis,False,late_worker
1022,Aymen Bouazizi,2026-04-03,2026-04-03T09:56:00,2026-04-03T19:53:46.570861,35866.0,WORKING,True,WEB,Tunis,False,late_worker
1047,Salma Karoui,2026-04-03,,,,ABSENT,False,,,False,normal_absent
1009,Sarra Karoui,2026-04-14,2026-04-14T10:41:00,2026-04-14T19:31:52.468831,31852.0,REMOTE,True,MOBILE,Remote,False,late_worker
1014,Walid Ferjani,2026-02-19,2026-02-19T08:13:00,2026-02-19T16:43:40.878748,30640.0,WORKING,False,WEB,Tunis,False,normal_office
1048,Donia Trabelsi,2026-02-24,2026-02-24T09:14:00,2026-02-24T16:38:20.948315,26660.0,WORKING,True,WEB,Tunis,False,normal_office
1033,Mariem Sassi,2026-01-29,2026-01-29T06:53:00,2026-01-29T15:18:47.819801,30347.0,WORKING,False,WEB,Tunis,False,early_bird
1040,Aymen Mejri,2026-03-12,2026-03-12T06:51:00,2026-03-12T15:32:50.158875,31310.0,WORKING,False,WEB,Tunis,False,early_bird
1022,Aymen Bouazizi,2026-05-16,2026-05-16T03:14:00,2026-05-16T08:47:24.027813,20004.0,WORKING,True,WEB,Tunis,True,anomaly_night_checkin
1040,Aymen Mejri,2026-05-19,2026-05-19T07:07:00,2026-05-19T15:52:07.245666,31507.0,WORKING,False,WEB,Tunis,False,early_bird
1007,Rania Gharbi,2026-03-09,2026-03-09T08:34:00,2026-03-09T16:24:39.841360,28239.0,WORKING,False,WEB,Tunis,False,normal_office
1038,Aymen Karoui,2026-05-07,2026-05-07T08:17:00,2026-05-07T15:53:13.212793,27373.0,WORKING,False,WEB,Tunis,False,normal_office
1011,Aymen Hammami,2026-01-25,2026-01-25T11:04:00,2026-01-25T19:49:01.295368,31501.0,REMOTE,True,MOBILE,Remote,False,remote_worker
1003,Walid Bouazizi,2026-04-30,,,,ABSENT,False,,,False,normal_absent
1009,Sarra Karoui,2026-03-19,2026-03-19T09:36:00,2026-03-19T18:59:43.419338,33823.0,REMOTE,True,MOBILE,Remote,False,late_worker
1019,Leila Ferjani,2026-04-09,2026-04-09T08:15:00,2026-04-09T16:14:00.691704,28740.0,WORKING,False,WEB,Tunis,False,normal_office
1013,Rania Ben Ali,2026-02-11,2026-02-11T07:51:00,2026-02-11T15:37:16.277962,27976.0,WORKING,False,WEB,Tunis,False,normal_office
1043,Salma Belhaj,2026-02-05,,,,ABSENT,False,,,False,normal_absent
1016,Hamza Mejri,2026-02-06,2026-02-06T08:26:00,2026-02-06T15:58:33.807133,27153.0,WORKING,False,WEB,Tunis,False,normal_office
1036,Sami Gharbi,2026-04-01,2026-04-01T09:09:00,2026-04-01T17:06:21.548140,28641.0,REMOTE,False,MOBILE,Remote,False,remote_worker
1011,Aymen Hammami,2026-04-14,2026-04-14T09:14:00,2026-04-14T18:10:26.925353,32186.0,REMOTE,True,MOBILE,Remote,False,remote_worker
1049,Mehdi Saidi,2026-03-18,2026-03-18T08:18:00,2026-03-18T16:24:57.908316,29217.0,REMOTE,False,MOBILE,Remote,False,normal_office
1036,Sami Gharbi,2026-05-18,2026-05-18T07:48:00,2026-05-18T16:51:06.706694,32586.0,REMOTE,False,MOBILE,Remote,False,remote_worker
1049,Mehdi Saidi,2026-02-04,2026-02-04T08:27:00,2026-02-04T15:34:22.237444,25642.0,WORKING,False,WEB,Tunis,False,normal_office
1011,Aymen Hammami,2026-03-13,2026-03-13T08:24:00,2026-03-13T17:27:39.335446,32619.0,WORKING,False,WEB,Tunis,False,remote_worker
1037,Imene Sassi,2026-04-20,2026-04-20T08:35:00,2026-04-20T17:11:04.481602,30964.0,WORKING,False,WEB,Tunis,False,normal_office
1002,Hatem Saidi,2026-01-28,2026-01-28T09:03:00,2026-01-28T18:07:08.825721,32648.0,WORKING,False,WEB,Tunis,False,normal_office
1047,Salma Karoui,2026-05-19,2026-05-19T08:31:00,2026-05-19T17:23:33.842091,31953.0,WORKING,False,WEB,Tunis,False,normal_office
1011,Aymen Hammami,2026-05-12,,,,ABSENT,False,,,False,normal_absent
1002,Hatem Saidi,2026-04-21,2026-04-21T07:58:00,2026-04-21T16:05:42.165624,29262.0,WORKING,False,WEB,Tunis,False,normal_office
1015,Nour Saidi,2026-03-20,2026-03-20T10:13:00,2026-03-20T15:05:05.310354,17525.0,WORKING,True,WEB,Tunis,True,anomaly_weekend
1025,Bilel Ben Ali,2026-03-26,2026-03-26T08:13:00,2026-03-26T16:12:19.953969,28759.0,WORKING,False,WEB,Tunis,False,normal_office
1000,Salma Belhaj,2026-02-11,2026-02-11T11:20:00,2026-02-11T19:30:49.402782,29449.0,WORKING,True,WEB,Tunis,False,late_worker
1006,Aymen Bouazizi,2026-02-12,,,,ABSENT,False,,,False,normal_absent
1020,Ines Bouazizi,2026-01-27,,,,ABSENT,False,,,False,normal_absent
1012,Mariem Gharbi,2026-04-27,,,,ABSENT,False,,,False,normal_absent
1035,Sarra Mejri,2026-03-04,2026-03-04T08:28:00,2026-03-04T17:21:52.970362,32032.0,WORKING,False,WEB,Tunis,False,normal_office
1028,Hatem Chebbi,2026-04-15,2026-04-15T09:02:00,2026-04-15T16:54:10.341226,28330.0,REMOTE,False,MOBILE,Remote,False,normal_office
1025,Bilel Ben Ali,2026-04-07,2026-04-07T08:43:00,2026-04-07T16:26:12.769885,27792.0,WORKING,False,WEB,Tunis,False,normal_office
1042,Yassine Trabelsi,2026-02-25,2026-02-25T06:46:00,2026-02-25T14:21:55.778648,27355.0,WORKING,False,WEB,Tunis,False,normal_office
1009,Sarra Karoui,2026-05-08,2026-05-08T09:24:00,2026-05-08T18:53:25.835868,34165.0,WORKING,True,WEB,Tunis,False,late_worker
1002,Hatem Saidi,2026-03-06,2026-03-06T08:34:00,2026-03-06T16:16:02.255051,27722.0,WORKING,False,WEB,Tunis,False,normal_office
1011,Aymen Hammami,2026-04-14,2026-04-14T10:43:00,2026-04-14T11:03:45.123700,1245.0,WORKING,True,WEB,Tunis,True,anomaly_rapid_session
1041,Mehdi Gharbi,2026-05-07,2026-05-07T09:50:00,2026-05-07T18:32:45.959489,31365.0,REMOTE,True,MOBILE,Remote,False,late_worker
1016,Hamza Mejri,2026-02-09,2026-02-09T08:26:00,2026-02-09T16:01:50.033832,27350.0,WORKING,False,WEB,Tunis,False,normal_office
1009,Sarra Karoui,2026-05-18,2026-05-18T09:07:00,2026-05-18T18:31:44.843333,33884.0,WORKING,False,WEB,Tunis,False,late_worker
1019,Leila Ferjani,2026-02-27,2026-02-27T09:02:00,,,WORKING,True,WEB,Tunis,True,anomaly_missing_checkout
1033,Mariem Sassi,2026-03-03,2026-03-03T06:27:00,2026-03-03T14:51:11.076052,30251.0,WORKING,False,WEB,Tunis,False,early_bird
1028,Hatem Chebbi,2026-03-13,2026-03-13T08:35:00,2026-03-13T17:19:53.678666,31493.0,REMOTE,False,MOBILE,Remote,False,normal_office
1000,Salma Belhaj,2026-04-22,,,,ABSENT,False,,,False,normal_absent
1042,Yassine Trabelsi,2026-04-29,2026-04-29T10:02:00,2026-04-29T18:06:33.301458,29073.0,WORKING,True,WEB,Tunis,False,normal_office
1010,Walid Mejri,2026-05-12,2026-05-12T10:34:00,2026-05-12T18:43:07.339488,29347.0,WORKING,True,WEB,Tunis,False,late_worker
1013,Rania Ben Ali,2026-04-29,2026-04-29T09:07:00,2026-04-29T17:08:54.722309,28914.0,WORKING,False,WEB,Tunis,False,normal_office
1032,Leila Chebbi,2026-04-23,2026-04-23T07:22:00,2026-04-23T15:14:32.167216,28352.0,WORKING,False,WEB,Tunis,False,early_bird
1046,Ines Mejri,2026-05-11,2026-05-11T07:48:00,2026-05-11T15:59:33.568713,29493.0,WORKING,False,WEB,Tunis,False,normal_office
1042,Yassine Trabelsi,2026-04-12,2026-04-12T08:55:00,2026-04-12T16:30:34.494032,27334.0,WORKING,False,WEB,Tunis,False,normal_office
1036,Sami Gharbi,2026-02-06,,,,ABSENT,False,,,False,normal_absent
1021,Amira Sassi,2026-02-04,2026-02-04T10:19:00,2026-02-04T19:55:16.048714,34576.0,WORKING,True,WEB,Tunis,False,late_worker
1045,Rania Ferjani,2026-04-26,2026-04-26T08:16:00,2026-04-27T00:03:13.048771,56833.0,WORKING,True,WEB,Tunis,True,anomaly_extreme_duration
1047,Salma Karoui,2026-02-05,2026-02-05T08:26:00,2026-02-05T16:12:36.973905,27996.0,WORKING,False,WEB,Tunis,False,normal_office
1042,Yassine Trabelsi,2026-01-26,2026-01-26T08:36:00,2026-01-26T16:28:36.490089,28356.0,WORKING,False,WEB,Tunis,False,normal_office
1025,Bilel Ben Ali,2026-02-10,2026-02-10T08:31:00,2026-02-10T16:08:10.485154,27430.0,WORKING,False,WEB,Tunis,False,normal_office
1029,Karim Trabelsi,2026-02-28,2026-02-28T08:58:00,2026-02-28T17:10:54.099253,29574.0,WORKING,False,WEB,Tunis,False,normal_office
1005,Ines Saidi,2026-03-19,2026-03-19T09:14:00,2026-03-19T18:08:44.972849,32084.0,WORKING,True,WEB,Tunis,False,normal_office
1040,Aymen Mejri,2026-02-05,2026-02-05T07:06:00,2026-02-05T15:26:59.991518,30059.0,WORKING,False,WEB,Tunis,False,early_bird
1013,Rania Ben Ali,2026-04-03,2026-04-03T08:28:00,2026-04-03T16:25:29.354555,28649.0,WORKING,False,WEB,Tunis,False,normal_office
1015,Nour Saidi,2026-05-07,2026-05-07T08:06:00,2026-05-07T17:36:03.157350,34203.0,REMOTE,False,MOBILE,Remote,False,late_worker
1043,Salma Belhaj,2026-01-21,,,,ABSENT,False,,,False,normal_absent
1006,Aymen Bouazizi,2026-03-25,2026-03-25T07:13:00,2026-03-25T16:00:53.358220,31673.0,WORKING,False,WEB,Tunis,False,early_bird
1028,Hatem Chebbi,2026-03-20,2026-03-20T08:10:00,2026-03-20T15:34:17.061179,26657.0,WORKING,False,WEB,Tunis,False,normal_office
1023,Imene Sassi,2026-04-22,2026-04-22T08:34:00,2026-04-22T16:29:17.111539,28517.0,WORKING,False,WEB,Tunis,False,normal_office
1023,Imene Sassi,2026-05-08,2026-05-08T07:20:00,2026-05-08T15:13:39.028524,28419.0,WORKING,False,WEB,Tunis,False,normal_office
1043,Salma Belhaj,2026-04-08,2026-04-08T09:05:00,,,WORKING,True,WEB,Tunis,True,anomaly_missing_checkout
1023,Imene Sassi,2026-04-01,2026-04-01T08:17:00,2026-04-01T16:23:43.812820,29203.0,REMOTE,False,MOBILE,Remote,False,normal_office
1019,Leila Ferjani,2026-02-09,2026-02-09T08:40:00,2026-02-09T16:43:26.809023,29006.0,WORKING,False,WEB,Tunis,False,normal_office
1034,Mehdi Belhaj,2026-01-30,2026-01-30T08:00:00,2026-01-30T15:23:54.134540,26634.0,WORKING,False,WEB,Tunis,False,normal_office
1043,Salma Belhaj,2026-02-25,2026-02-25T10:46:00,2026-02-25T20:03:06.403483,33426.0,WORKING,True,WEB,Tunis,False,late_worker
1039,Hatem Bouazizi,2026-05-08,2026-05-08T07:09:00,2026-05-08T15:53:02.403645,31442.0,WORKING,False,WEB,Tunis,False,early_bird
1046,Ines Mejri,2026-03-31,2026-03-31T08:46:00,2026-03-31T15:28:00.837903,24120.0,WORKING,False,WEB,Tunis,False,normal_office
1046,Ines Mejri,2026-04-20,2026-04-20T09:38:00,2026-04-20T17:21:43.596718,27823.0,WORKING,True,WEB,Tunis,False,normal_office
1007,Rania Gharbi,2026-03-30,2026-03-30T09:48:00,2026-03-30T17:52:20.172518,29060.0,WORKING,True,WEB,Tunis,False,normal_office
1006,Aymen Bouazizi,2026-01-26,2026-01-26T06:36:00,2026-01-26T15:26:10.465409,31810.0,WORKING,False,WEB,Tunis,False,early_bird
1026,Mariem Karoui,2026-02-06,2026-02-06T10:16:00,2026-02-06T19:15:00.185417,32340.0,WORKING,True,WEB,Tunis,False,late_worker
1010,Walid Mejri,2026-03-25,2026-03-25T11:35:00,2026-03-25T20:12:56.194825,31076.0,WORKING,True,WEB,Tunis,False,late_worker
1036,Sami Gharbi,2026-02-19,2026-02-19T08:21:00,2026-02-19T15:08:10.544715,24430.0,WORKING,False,WEB,Tunis,False,remote_worker
1042,Yassine Trabelsi,2026-02-12,2026-02-12T09:45:00,2026-02-12T18:54:15.578130,32955.0,WORKING,True,WEB,Tunis,False,normal_office
1007,Rania Gharbi,2026-05-01,2026-05-01T08:38:00,2026-05-01T16:49:22.819829,29482.0,WORKING,False,WEB,Tunis,False,normal_office
1014,Walid Ferjani,2026-03-19,2026-03-19T08:30:00,,,WORKING,True,WEB,Tunis,True,anomaly_missing_checkout
1032,Leila Chebbi,2026-04-09,2026-04-09T06:57:00,2026-04-09T15:03:30.651308,29190.0,WORKING,False,WEB,Tunis,False,early_bird
1016,Hamza Mejri,2026-04-23,2026-04-23T07:48:00,2026-04-23T15:37:02.317789,28142.0,WORKING,False,WEB,Tunis,False,normal_office
1049,Mehdi Saidi,2026-02-02,2026-02-02T08:00:00,2026-02-02T16:55:54.520279,32154.0,WORKING,False,WEB,Tunis,False,normal_office
1029,Karim Trabelsi,2026-03-27,2026-03-27T08:45:00,2026-03-27T15:57:37.776064,25957.0,WORKING,False,WEB,Tunis,False,normal_office
1013,Rania Ben Ali,2026-02-24,2026-02-24T08:45:00,2026-02-24T17:12:00.743423,30420.0,WORKING,False,WEB,Tunis,False,normal_office
1030,Salma Belhaj,2026-02-25,2026-02-25T06:44:00,2026-02-25T15:12:19.161519,30499.0,WORKING,False,WEB,Tunis,False,early_bird
1010,Walid Mejri,2026-05-01,2026-05-01T10:11:00,2026-05-01T19:15:21.926650,32661.0,WORKING,True,WEB,Tunis,False,late_worker
1017,Mariem Gharbi,2026-04-13,2026-04-13T08:12:00,2026-04-13T15:58:16.610776,27976.0,WORKING,False,WEB,Tunis,False,normal_office
1014,Walid Ferjani,2026-02-12,2026-02-12T08:16:00,2026-02-12T16:42:04.937744,30364.0,WORKING,False,WEB,Tunis,False,normal_office
1031,Amira Bouazizi,2026-01-27,2026-01-27T06:56:00,2026-01-27T15:35:22.364059,31162.0,WORKING,False,WEB,Tunis,False,early_bird
1015,Nour Saidi,2026-04-06,2026-04-06T08:33:00,2026-04-06T17:26:51.853753,32031.0,WORKING,False,WEB,Tunis,False,late_worker
1008,Imene Ben Ali,2026-01-27,2026-01-27T07:06:00,2026-01-27T15:22:34.667299,29794.0,WORKING,False,WEB,Tunis,False,early_bird
1031,Amira Bouazizi,2026-04-20,2026-04-20T06:59:00,2026-04-20T15:07:25.434130,29305.0,WORKING,False,WEB,Tunis,False,early_bird
1007,Rania Gharbi,2026-05-14,2026-05-14T08:27:00,2026-05-14T16:40:03.009680,29583.0,WORKING,False,WEB,Tunis,False,normal_office
1035,Sarra Mejri,2026-02-26,2026-02-26T08:08:00,2026-02-26T15:38:46.211514,27046.0,WORKING,False,WEB,Tunis,False,normal_office
1031,Amira Bouazizi,2026-03-24,2026-03-24T07:23:00,2026-03-24T15:42:35.839981,29975.0,WORKING,False,WEB,Tunis,False,early_bird
1047,Salma Karoui,2026-01-21,2026-01-21T08:17:00,2026-01-21T15:58:51.146520,27711.0,WORKING,False,WEB,Tunis,False,normal_office
1048,Donia Trabelsi,2026-04-12,2026-04-12T09:19:00,2026-04-12T17:39:55.718740,30055.0,WORKING,True,WEB,Tunis,False,normal_office
1031,Amira Bouazizi,2026-01-22,2026-01-22T06:48:00,2026-01-22T15:12:54.345241,30294.0,WORKING,False,WEB,Tunis,False,early_bird
1047,Salma Karoui,2026-03-09,2026-03-09T08:46:00,2026-03-09T16:55:48.049695,29388.0,WORKING,False,WEB,Tunis,False,normal_office
1017,Mariem Gharbi,2026-04-29,2026-04-29T07:54:00,2026-04-29T15:58:52.899223,29092.0,WORKING,False,WEB,Tunis,False,normal_office
1000,Salma Belhaj,2026-05-16,2026-05-16T08:16:00,2026-05-17T00:32:00.995623,58560.0,WORKING,True,WEB,Tunis,True,anomaly_extreme_duration
1030,Salma Belhaj,2026-03-19,2026-03-19T07:05:00,2026-03-19T14:49:03.298571,27843.0,WORKING,False,WEB,Tunis,False,early_bird
1017,Mariem Gharbi,2026-02-11,2026-02-11T07:59:00,2026-02-11T16:15:59.279049,29819.0,REMOTE,False,MOBILE,Remote,False,normal_office
1045,Rania Ferjani,2026-04-07,2026-04-07T08:31:00,2026-04-07T17:13:29.292517,31349.0,WORKING,False,WEB,Tunis,False,normal_office
1044,Hamza Chebbi,2026-03-18,2026-03-18T07:59:00,2026-03-18T15:08:54.732273,25794.0,WORKING,False,WEB,Tunis,False,normal_office
1009,Sarra Karoui,2026-01-22,2026-01-22T11:12:00,2026-01-22T20:34:29.022628,33749.0,REMOTE,True,MOBILE,Remote,False,late_worker
1028,Hatem Chebbi,2026-04-23,2026-04-23T07:59:00,2026-04-23T16:03:58.244241,29098.0,WORKING,False,WEB,Tunis,False,normal_office
1042,Yassine Trabelsi,2026-03-24,2026-03-24T08:45:00,2026-03-24T16:56:20.332727,29480.0,REMOTE,False,MOBILE,Remote,False,normal_office
1008,Imene Ben Ali,2026-04-29,2026-04-29T07:09:00,2026-04-29T15:42:35.036678,30815.0,WORKING,False,WEB,Tunis,False,early_bird
1028,Hatem Chebbi,2026-05-19,2026-05-19T08:38:00,2026-05-19T16:51:31.936342,29611.0,WORKING,False,WEB,Tunis,False,normal_office
1025,Bilel Ben Ali,2026-03-11,,,,ABSENT,False,,,False,normal_absent
1004,Bilel Belhaj,2026-02-24,2026-02-24T08:38:00,2026-02-24T16:31:39.300457,28419.0,WORKING,False,WEB,Tunis,False,normal_office
1047,Salma Karoui,2026-05-01,2026-05-01T09:17:00,2026-05-01T17:09:26.102447,28346.0,WORKING,True,WEB,Tunis,False,normal_office
1026,Mariem Karoui,2026-04-20,2026-04-20T10:31:00,2026-04-20T19:48:48.398451,33468.0,WORKING,True,WEB,Tunis,False,late_worker
1011,Aymen Hammami,2026-05-11,2026-05-11T07:30:00,2026-05-11T15:56:57.745789,30417.0,REMOTE,False,MOBILE,Remote,False,remote_worker
1037,Imene Sassi,2026-04-14,,,,ABSENT,False,,,False,normal_absent
1002,Hatem Saidi,2026-03-30,,,,ABSENT,False,,,False,normal_absent
1023,Imene Sassi,2026-05-18,2026-05-18T08:24:00,2026-05-18T15:55:53.384829,27113.0,WORKING,False,WEB,Tunis,False,normal_office
1031,Amira Bouazizi,2026-03-13,2026-03-13T06:40:00,2026-03-13T15:34:38.744275,32078.0,WORKING,False,WEB,Tunis,False,early_bird
1000,Salma Belhaj,2026-05-01,2026-05-01T08:15:00,2026-05-01T16:57:25.137085,31345.0,WORKING,False,WEB,Tunis,False,late_worker
1012,Mariem Gharbi,2026-05-15,2026-05-15T10:07:00,2026-05-15T18:59:00.742531,31920.0,WORKING,True,WEB,Tunis,False,late_worker
1003,Walid Bouazizi,2026-02-25,2026-02-25T09:44:00,2026-02-25T19:06:58.583392,33778.0,WORKING,True,WEB,Tunis,False,late_worker
1016,Hamza Mejri,2026-02-06,,,,ABSENT,False,,,False,normal_absent
1040,Aymen Mejri,2026-05-01,2026-05-01T06:59:00,2026-05-01T14:55:15.869613,28575.0,WORKING,False,WEB,Tunis,False,early_bird
1036,Sami Gharbi,2026-02-11,2026-02-11T08:25:00,2026-02-11T15:45:17.170191,26417.0,WORKING,False,WEB,Tunis,False,remote_worker
1010,Walid Mejri,2026-04-27,2026-04-27T09:43:00,2026-04-27T19:10:27.141344,34047.0,REMOTE,True,MOBILE,Remote,False,late_worker
1038,Aymen Karoui,2026-05-12,2026-05-12T08:32:00,2026-05-12T17:31:43.776384,32383.0,WORKING,False,WEB,Tunis,False,normal_office
1049,Mehdi Saidi,2026-04-02,,,,ABSENT,False,,,False,normal_absent
1001,Amira Ferjani,2026-02-16,2026-02-16T10:22:00,2026-02-16T18:51:28.763097,30568.0,REMOTE,True,MOBILE,Remote,False,remote_worker
1048,Donia Trabelsi,2026-01-23,,,,ABSENT,False,,,False,normal_absent
1011,Aymen Hammami,2026-03-19,2026-03-19T07:00:00,2026-03-19T13:45:14.664702,24314.0,REMOTE,False,MOBILE,Remote,False,remote_worker
1024,Omar Trabelsi,2026-05-18,,,,ABSENT,False,,,False,normal_absent
1032,Leila Chebbi,2026-01-26,2026-01-26T06:56:00,2026-01-26T15:37:00.988614,31260.0,WORKING,False,WEB,Tunis,False,early_bird
1037,Imene Sassi,2026-04-14,,,,ABSENT,False,,,False,normal_absent
1006,Aymen Bouazizi,2026-03-10,2026-03-10T06:53:00,2026-03-10T15:33:55.599824,31255.0,WORKING,False,WEB,Tunis,False,early_bird
1047,Salma Karoui,2026-04-28,2026-04-28T08:01:00,2026-04-28T16:06:18.742703,29118.0,WORKING,False,WEB,Tunis,False,normal_office
1007,Rania Gharbi,2026-05-15,,,,ABSENT,False,,,False,normal_absent
1033,Mariem Sassi,2026-03-16,2026-03-16T06:50:00,2026-03-16T15:42:15.206139,31935.0,WORKING,False,WEB,Tunis,False,early_bird
1026,Mariem Karoui,2026-05-08,2026-05-08T09:55:00,2026-05-08T19:01:08.472035,32768.0,WORKING,True,WEB,Tunis,False,late_worker
1001,Amira Ferjani,2026-05-15,2026-05-15T09:23:00,2026-05-15T16:29:22.905103,25582.0,REMOTE,True,MOBILE,Remote,False,remote_worker
1030,Salma Belhaj,2026-03-18,2026-03-18T06:34:00,2026-03-18T15:00:18.483224,30378.0,WORKING,False,WEB,Tunis,False,early_bird
1035,Sarra Mejri,2026-03-09,2026-03-09T09:58:00,2026-03-09T10:16:07.786637,1087.0,WORKING,True,WEB,Tunis,True,anomaly_rapid_session
1024,Omar Trabelsi,2026-04-01,2026-04-01T06:38:00,2026-04-01T15:00:16.567535,30136.0,WORKING,False,WEB,Tunis,False,early_bird
1016,Hamza Mejri,2026-02-20,2026-02-20T08:44:00,2026-02-20T17:33:55.428473,31795.0,WORKING,False,WEB,Tunis,False,normal_office
1031,Amira Bouazizi,2026-01-26,,,,ABSENT,False,,,False,normal_absent
1021,Amira Sassi,2026-01-21,2026-01-21T10:52:00,2026-01-21T20:09:24.712737,33444.0,WORKING,True,WEB,Tunis,False,late_worker
1046,Ines Mejri,2026-04-08,2026-04-08T08:47:00,2026-04-08T16:44:31.146504,28651.0,WORKING,False,WEB,Tunis,False,normal_office
1018,Salma Belhaj,2026-03-25,2026-03-25T08:22:00,2026-03-25T17:10:32.491514,31712.0,WORKING,False,WEB,Tunis,False,normal_office
1033,Mariem Sassi,2026-02-03,2026-02-03T08:30:00,,,WORKING,True,WEB,Tunis,True,anomaly_missing_checkout
1000,Salma Belhaj,2026-04-29,2026-04-29T09:15:00,2026-04-29T18:26:21.595784,33081.0,WORKING,True,WEB,Tunis,False,late_worker
1047,Salma Karoui,2026-04-13,2026-04-13T08:57:00,2026-04-13T17:03:26.747800,29186.0,WORKING,False,WEB,Tunis,False,normal_office
1000,Salma Belhaj,2026-01-30,2026-01-30T10:47:00,2026-01-30T19:19:10.250496,30730.0,REMOTE,True,MOBILE,Remote,False,late_worker
1004,Bilel Belhaj,2026-04-08,2026-04-08T08:34:00,2026-04-08T16:27:09.938694,28389.0,WORKING,False,WEB,Tunis,False,normal_office
1038,Aymen Karoui,2026-01-28,2026-01-28T09:07:00,2026-01-28T17:46:36.908473,31176.0,WORKING,False,WEB,Tunis,False,normal_office
1021,Amira Sassi,2026-03-26,2026-03-26T08:24:00,2026-03-26T16:54:09.177416,30609.0,WORKING,False,WEB,Tunis,False,late_worker
1001,Amira Ferjani,2026-04-26,2026-04-26T07:53:00,2026-04-26T16:58:40.270884,32740.0,REMOTE,False,MOBILE,Remote,False,remote_worker
1043,Salma Belhaj,2026-03-11,,,,ABSENT,False,,,False,normal_absent
1045,Rania Ferjani,2026-03-29,,,,ABSENT,False,,,False,normal_absent
1024,Omar Trabelsi,2026-04-21,2026-04-21T07:32:00,2026-04-21T16:26:18.951945,32058.0,WORKING,False,WEB,Tunis,False,early_bird
1016,Hamza Mejri,2026-05-17,2026-05-17T09:04:00,2026-05-17T16:21:58.996149,26278.0,WORKING,False,WEB,Tunis,False,normal_office
1001,Amira Ferjani,2026-03-24,,,,ABSENT,False,,,False,normal_absent
1028,Hatem Chebbi,2026-05-04,2026-05-04T09:23:00,2026-05-04T17:09:43.769938,28003.0,WORKING,True,WEB,Tunis,False,normal_office
1020,Ines Bouazizi,2026-05-06,2026-05-06T08:06:00,2026-05-06T16:26:15.446207,30015.0,WORKING,False,WEB,Tunis,False,normal_office
1004,Bilel Belhaj,2026-02-26,2026-02-26T08:11:00,2026-02-26T15:26:26.359571,26126.0,WORKING,False,WEB,Tunis,False,normal_office
1004,Bilel Belhaj,2026-03-30,2026-03-30T08:07:00,2026-03-30T22:51:45.659754,53085.0,WORKING,True,WEB,Tunis,True,anomaly_extreme_duration
1019,Leila Ferjani,2026-02-04,2026-02-04T08:14:00,2026-02-04T16:13:39.620453,28779.0,WORKING,False,WEB,Tunis,False,normal_office
1007,Rania Gharbi,2026-01-27,2026-01-27T08:38:00,2026-01-27T16:44:05.893065,29165.0,WORKING,False,WEB,Tunis,False,normal_office
1005,Ines Saidi,2026-03-12,2026-03-12T08:18:00,2026-03-12T15:18:20.210322,25220.0,REMOTE,False,MOBILE,Remote,False,normal_office
1038,Aymen Karoui,2026-04-24,2026-04-24T08:45:00,2026-04-24T16:18:53.327386,27233.0,WORKING,False,WEB,Tunis,False,normal_office
1049,Mehdi Saidi,2026-01-26,,,,ABSENT,False,,,False,normal_absent
1024,Omar Trabelsi,2026-02-22,2026-02-22T02:24:00,2026-02-22T06:23:29.308601,14369.0,WORKING,True,WEB,Tunis,True,anomaly_night_checkin
1022,Aymen Bouazizi,2026-04-08,2026-04-08T10:05:00,2026-04-08T18:57:27.551168,31947.0,REMOTE,True,MOBILE,Remote,False,late_worker
1046,Ines Mejri,2026-04-27,2026-04-27T08:52:00,2026-04-27T17:15:01.234598,30181.0,WORKING,False,WEB,Tunis,False,normal_office
1041,Mehdi Gharbi,2026-05-15,2026-05-15T10:11:00,2026-05-15T19:46:47.134887,34547.0,WORKING,True,WEB,Tunis,False,late_worker
1016,Hamza Mejri,2026-02-11,2026-02-11T09:31:00,2026-02-11T17:36:41.976572,29141.0,WORKING,True,WEB,Tunis,False,normal_office
1047,Salma Karoui,2026-01-22,2026-01-22T08:44:00,2026-01-22T17:00:08.010672,29768.0,WORKING,False,WEB,Tunis,False,normal_office
1025,Bilel Ben Ali,2026-04-30,2026-04-30T08:18:00,2026-04-30T17:09:11.034724,31871.0,WORKING,False,WEB,Tunis,False,normal_office
